1707057405.0335178;54.8
1707057405.5466413;-1596.8
1707057405.6415887;-1580.0
1707057406.154507;22.4
1707057406.6678596;-1969.6
1707057407.1809964;54.4
1707057407.276003;49.6
1707057407.789152;-1929.5
1707057407.8841615;-1929.6
1707057407.9791594;-1932.8
1707057408.4924188;54.4
1707057408.5873516;-137.6
1707057409.100509;-1572.0
1707057409.613363;-35.2
1707057410.1267536;-1571.6
1707057410.221763;-1578.8
1707057410.316759;-1590.4
1707057410.8299024;22.4
1707057410.9248953;-27.2
1707057411.0199094;67.2
1707057411.1149383;54.4
1707057411.2099822;-115.2
1707057411.3049772;67.2
1707057411.4000106;44.0
1707057411.495067;-54.4
1707057411.5900705;-142.4
1707057412.1032107;-1576.0
1707057412.616351;-214.4
1707057413.1291504;-1670.8
1707057413.6424963;-151.2
1707057413.737493;-164.4
1707057414.2506106;-1650.8
1707057414.3456476;-1648.0
1707057414.8587306;-156.8
1707057415.3718252;-1571.2
1707057415.8848443;-12.0
1707057415.9798226;66.4
1707057416.0748725;43.2
1707057416.16988;65.6
1707057416.2648866;28.8
1707057416.3599093;-17.6
1707057416.4549403;19.2
1707057416.9680154;-1598.0
1707057417.481121;54.4
1707057417.576114;57.6
1707057417.671118;-35.2
1707057417.7661414;-32.8
1707057417.861136;16.0
1707057417.9562047;27.2
1707057418.0511906;40.0
1707057418.1462407;41.6
1707057418.2412355;60.8
1707057418.3363001;51.2
1707057418.4313035;51.2
1707057418.526326;60.8
1707057419.0394435;-1574.4
1707057419.1344328;-1616.8
1707057419.229456;-1597.6
1707057419.3244448;-1596.8
1707057419.4195075;-1599.2
1707057419.5144901;-1603.0
1707057420.0272796;43.2
1707057420.1224933;67.2
1707057420.2175436;38.4
1707057420.3125656;38.4
1707057420.4075785;26.4
1707057420.5025887;12.8
1707057420.597628;-9.6
1707057420.6926467;-12.0
1707057421.205778;-1580.8
1707057421.71903;67.2
1707057421.8139734;51.2
1707057421.9089174;54.4
1707057422.0038753;54.4
1707057422.0989225;44.8
1707057422.1939473;67.2
1707057422.2889538;67.2
1707057422.3839777;-40.8
1707057422.4790137;-155.2
1707057422.5740445;-163.2
1707057422.6690428;22.4
1707057422.7640722;67.2
1707057422.8590965;-22.4
1707057423.3722177;-1574.4
1707057423.4672172;-1628.8
1707057423.5622165;-1601.6
1707057424.0754044;-240.4
1707057424.1703575;-240.0
1707057424.2653928;-232.0
1707057424.3604136;-198.4
1707057424.4554458;-112.0
1707057424.968531;-1577.6
1707057425.481553;13.6
1707057425.5765355;40.0
1707057425.6715417;48.0
1707057425.7665894;-6.4
1707057425.8615828;9.6
1707057425.9566238;16.0
1707057426.0516255;12.8
1707057426.1466496;16.0
1707057426.2416408;16.0
1707057426.3367145;13.6
1707057426.4316938;9.6
1707057426.5267358;12.8
1707057426.6217234;25.6
1707057426.7167704;28.8
1707057426.8117878;36.8
1707057426.9067965;48.0
1707057427.0018153;41.6
1707057427.096845;22.4
1707057427.1918561;48.0
1707057427.2868705;46.4
1707057427.3818994;67.2
1707057427.4769096;54.4
1707057427.5719543;54.4
1707057427.6669464;32.0
1707057427.7619534;28.8
1707057427.8570206;65.6
1707057427.9520068;67.2
1707057428.0470278;67.2
1707057428.1420474;48.0
1707057428.2370687;41.6
1707057428.3320775;60.8
1707057428.4271212;38.4
1707057428.5220919;62.4
1707057428.6169374;46.4
1707057428.7121289;52.8
1707057428.8071322;54.4
1707057428.9021494;67.2
1707057428.9971716;57.6
1707057429.0921972;41.6
1707057429.187199;22.4
1707057429.2822137;9.6
1707057429.3772433;-6.4
1707057429.4722717;-28.8
1707057429.567256;-38.4
1707057429.6622524;16.0
1707057429.7573063;56.0
1707057429.8523085;65.6
1707057429.9473262;67.2
1707057430.4603844;-1582.4
1707057430.973439;-88.8
1707057431.0684235;-114.8
1707057431.5815418;-1623.2
1707057432.0942833;-44.8
1707057432.1895232;-59.2
1707057432.7026093;-1596.8
1707057433.2156758;-40.0
1707057433.7287354;-1610.4
1707057433.8237286;-1619.2
1707057433.9187675;-1620.8
1707057434.013748;-1616.0
1707057434.5268745;-40.0
1707057434.621863;-35.2
1707057434.7169013;-76.8
1707057434.8118968;-86.4
1707057434.906914;-89.6
1707057435.0019758;-86.4
1707057435.0969872;-67.2
1707057435.1920207;-86.4
1707057435.7048357;-1624.0
1707057435.8000786;-1624.8
1707057435.8950815;-1625.2
1707057435.9901326;-1622.4
1707057436.0851195;-1625.4
1707057436.598377;-73.6
1707057436.6932945;-73.6
1707057436.7883115;-36.8
1707057436.8833365;-36.8
1707057436.9783695;-78.4
1707057437.073402;-86.4
1707057437.1684144;-96.8
1707057437.2634368;-86.4
1707057437.3584702;-113.2
1707057437.8716197;-1622.4
1707057437.9665956;-1623.2
1707057438.479775;-80.0
1707057438.5747778;-38.4
1707057438.6697748;-48.8
1707057438.7647936;-36.8
1707057438.859832;-33.6
1707057439.3726323;-1628.4
1707057439.4678516;-1630.4
1707057439.9810188;-60.8
1707057440.076019;-60.8
1707057440.5891647;-1628.8
1707057440.684152;-1625.6
1707057441.1973171;22.4
1707057441.292313;48.0
1707057441.3873203;21.6
1707057441.482383;65.6
1707057441.5774105;67.2
1707057442.0905588;-1574.4
1707057442.1855736;-1621.6
1707057442.6984665;67.2
1707057443.2118134;-1574.2
1707057443.724955;26.4
1707057443.8199503;51.2
1707057443.9149625;60.8
1707057444.010003;49.6
1707057444.1050146;28.8
1707057444.2000782;11.2
1707057444.295076;4.0
1707057444.808261;-1577.6
1707057444.9032438;-1581.6
1707057444.9983604;-1580.4
1707057445.0933032;-1582.4
1707057445.1883128;-1571.2
1707057445.7015095;-22.4
1707057446.214324;-1576.8
1707057446.3095639;-1572.8
1707057446.8227382;14.4
1707057446.9177334;-12.0
1707057447.01274;-21.6
1707057447.5259387;-1584.8
1707057448.0390425;67.2
1707057448.1340377;61.6
1707057448.2290578;67.2
1707057448.3241065;57.6
1707057448.4191222;56.0
1707057448.514153;67.2
1707057448.6091678;-34.8
1707057448.704193;-35.0
1707057448.7992456;-11.2
1707057448.8942409;-6.4
1707057449.4074137;-1574.2
1707057449.9201837;64.0
1707057450.0154524;25.6
1707057450.5286667;-1596.8
1707057451.0417216;54.4
1707057451.1367202;67.2
1707057451.2317078;67.2
1707057451.3267515;57.6
1707057451.421786;65.6
