filename,Thrust_max_N,Thrust_mean_N,Impulse_Ns,Class
./measurements/Cleaned/20240210_211148_metalenginehalffuel_clean.txt,72.07367521367522,44.58909401709401,96.68842841936994,G44
./measurements/Cleaned/20240407_153013_fullfuelA100_clean.txt,109.26642857142858,51.32603174603174,129.8205810022922,G51
